DataSourceName	DataSourceCode	StationID	ActualStationID	Latitude_DD	Longitude_DD	SampleDate	SampleTime	ActivityDepth	ActivityDepthUnit	Characteristic	ResultValue	ResultUnit	ValueQualifier	ResultComment	WaterbodyID	WaterbodyName
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S78		26.78972220	-81.30277780	07/14/1993	00:00:00	0.5	m	Nitrogen	1544.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S78		26.78972220	-81.30277780	02/01/1994	00:00:00	0.5	m	Nitrogen	2604.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	11/22/1993	00:00:00	0.5	m	Nitrogen	1084.50000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	01/18/1994	00:00:00	0.5	m	Nitrogen	1740.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	02/26/1992	00:00:00	0.5	m	Nitrogen	1315.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	06/19/1995	00:00:00	0.5	m	Nitrogen	1078.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	CAL 08		26.58090890	-81.94564000	09/06/1995	00:00:00	0.5	m	Nitrogen	1370.00000000	ug/l		Water Institute Calculated	330009	Tidal Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	09/11/1995	00:00:00	0.5	m	Nitrogen	5448.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	12/04/1995	00:00:00	0.5	m	Nitrogen	1220.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	HB02		26.66721030	-81.87238750	06/26/1996	00:00:00	0.1	m	Nitrogen	1282.00000000	ug/l		Water Institute Calculated	330009	Tidal Caloosahatchee River
