DataSourceName	DataSourceCode	StationID	ActualStationID	Latitude_DD	Longitude_DD	SampleDate	SampleTime	ActivityDepth	ActivityDepthUnit	Characteristic	ResultValue	ResultUnit	ValueQualifier	ResultComment	WaterbodyID	WaterbodyName
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/01/2000	00:00:00	0.5	m	Phosphorus as P	95.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/02/2000	00:00:00	0.5	m	Phosphorus as P	91.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/03/2000	00:00:00	0.5	m	Phosphorus as P	92.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/04/2000	00:00:00	0.5	m	Phosphorus as P	99.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/05/2000	00:00:00	0.5	m	Phosphorus as P	104.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/06/2000	00:00:00	0.5	m	Phosphorus as P	109.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/07/2000	00:00:00	0.5	m	Phosphorus as P	102.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/08/2000	00:00:00	0.5	m	Phosphorus as P	110.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/09/2000	00:00:00	0.5	m	Phosphorus as P	110.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/10/2000	00:00:00	0.5	m	Phosphorus as P	106.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/11/2000	00:00:00	0.5	m	Phosphorus as P	106.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/12/2000	00:00:00	0.5	m	Phosphorus as P	112.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/13/2000	00:00:00	0.5	m	Phosphorus as P	118.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/14/2000	00:00:00	0.5	m	Phosphorus as P	113.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/15/2000	00:00:00	0.5	m	Phosphorus as P	118.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/16/2000	00:00:00	0.5	m	Phosphorus as P	113.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/17/2000	00:00:00	0.5	m	Phosphorus as P	110.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/18/2000	00:00:00	0.5	m	Phosphorus as P	108.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/19/2000	00:00:00	0.5	m	Phosphorus as P	107.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/20/2000	00:00:00	0.5	m	Phosphorus as P	108.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/21/2000	00:00:00	0.5	m	Phosphorus as P	111.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/22/2000	00:00:00	0.5	m	Phosphorus as P	109.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/23/2000	00:00:00	0.5	m	Phosphorus as P	121.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/24/2000	00:00:00	0.5	m	Phosphorus as P	118.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	05/25/2000	00:00:00	0.5	m	Phosphorus as P	130.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	11/22/1982	00:00:00	0.5	m	Phosphorus as P		ug/l	U		300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S78		26.78972220	-81.30277780	09/14/1993	00:00:00	0.5	m	Phosphorus as P		ug/l	U		300081	Caloosahatchee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	CALOOS1		26.71835000	-81.53063000	04/11/2013	00:00:00	0.5	ft	Phosphorus as P	66.00000000	ug/l			300081	Caloosahatchee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	CALOOS1		26.71835000	-81.53063000	04/11/2013	00:00:00	0.5	ft	Phosphorus as P	67.00000000	ug/l			300081	Caloosahatchee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	CALOOS1		26.71835000	-81.53063000	06/12/2013	00:00:00	0.5	ft	Phosphorus as P	170.00000000	ug/l			300081	Caloosahatchee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	CALOOS2		26.74470000	-81.51060000	04/11/2013	00:00:00	0.5	ft	Phosphorus as P	72.00000000	ug/l			300081	Caloosahatchee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	CALOOS2		26.74470000	-81.51060000	06/12/2013	00:00:00	0.5	ft	Phosphorus as P	160.00000000	ug/l			300081	Caloosahatchee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	CALOOS3		26.76890000	-81.43750000	04/11/2013	00:00:00	0.5	ft	Phosphorus as P	65.00000000	ug/l			300081	Caloosahatchee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	CALOOS3		26.76890000	-81.43750000	06/12/2013	00:00:00	0.5	ft	Phosphorus as P	130.00000000	ug/l			300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	05/19/1980	00:00:00			Phosphorus as P	90.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	05/19/1980	00:00:00			Phosphorus as P	215.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	06/17/1980	00:00:00			Phosphorus as P	130.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	06/17/1980	00:00:00			Phosphorus as P	184.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	07/16/1980	00:00:00			Phosphorus as P	140.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	07/16/1980	00:00:00			Phosphorus as P	307.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	08/12/1980	00:00:00			Phosphorus as P	100.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	08/12/1980	00:00:00			Phosphorus as P	153.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	09/16/1980	00:00:00			Phosphorus as P	220.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	09/16/1980	00:00:00			Phosphorus as P	491.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	11/18/1980	00:00:00			Phosphorus as P	130.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	11/18/1980	00:00:00			Phosphorus as P	340.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	11/18/1980	00:00:00			Phosphorus as P	368.00000000				300081	Caloosahatchee River
USGS National Water Information System	USGS_NWIS	02292900		26.72395700	-81.69841490	12/16/1980	00:00:00			Phosphorus as P	80.00000000				300081	Caloosahatchee River
